id,memberCount,proposalCount,rageQuitCount,summoner,summoningTime,timestamp,name,totalGas,version,voteCount,network
0x014ded81ddb85f7d178a66bcdd6cd6ca89ba7cc5,0,2,0,0xe04243d4de64793420e613fa13f12efff42aca05,1578737424,1578737424,🌱Charity DAO,19200077000000000,1,2,mainnet
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0,44,8,0x50ec89ab7a9bf23ff4ba6245d430ab06886bfbeb,1584888739,1584889378,Machi X DAO,2223851528970241066,2,44,mainnet
0x0372f3696fa7dc99801f435fd6737e57818239f2,0,146,82,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1559770127,1559770127,MetaCartel DAO,8076360489461953701,1,419,mainnet
0x071124f489b96101e4a6b1ce78a0c4b9eba881a2,0,1,0,0x202abc6cf98863ee0126c182ca325a33a867acba,1601139931,1601140006,CyberFM Radio DAO,131812676219254494,2,1,mainnet
0x073ac467787c6a4ec93163dbe043b4a03bd60caf,0,0,0,0x18bb987303a3455ba43850452cea7a586e37f41a,1601805083,1601805154,Blockchain Italia DAO,9210726000000000,2,0,mainnet
0x081868a96f106e2286bd27112a0354d7222b4adb,0,0,0,0x40bc57c410b9e543e6f4158a44ce53e46968ab05,1593246259,1593246259,Parent DAO,201976177200000000,1,0,mainnet
0x098eabc5cb8ca7d8aaeaf0a927a5c2bbcedffb30,0,1,0,0x31e99699bccde902afc7c4b6b23bb322b8459d22,1600608288,1600621339,Olympus DAO,299205688000000000,2,1,mainnet
0x0e5a503842c947762e66c42f8a773757edeb2315,0,0,0,0x439116ccdcb4c7ddc68dbc1cc16332e955f1824f,1573869595,1573869595,Porn Dao,9685664640000000,1,0,mainnet
0x101aad3a4e4e63f88607144ac3e7318257705e36,0,0,0,0x1c5eb68630ccd90c3152fb9dee3a1c2a7201631d,1582748693,1582748693,NFT Art collection DAO,24737594856505572,1,0,mainnet
0x108e0ac5241dd65f1213396681a799ed049dd5dc,0,1,1,0xf3b1b6e83be4d55695f1d30ac3d307d9d5ca98ff,1592790682,1592791797,ShitcoinDAO,67616125000000000,2,1,mainnet
0x112bc7f1337de4477781207d8dc788ec232170a2,0,0,0,0x01e7f16e17c50d070eb66787f25ce3be405d6038,1579499611,1579499611,UniDao,31313800000000000,1,0,mainnet
0x13555020d1d7690ba37d6c0042656fcfa751d2a3,0,0,0,0x51a33a5bba82f8ebd0fe2192a25ca2e60b9dc32f,1580574628,1580574628,Underdog Digital Asset Group,13420992000000000,1,0,mainnet
0x148daa26808201add646d16c5c0a4d0e60d8847c,0,0,0,0xf3d9281fa183b74f32b96e1c5244596045f4ede8,1573997336,1573997336,Opensourcecircus ,44946800000000000,1,0,mainnet
0x14bf7c8ef3a9484522f610e1904ad23236289eaa,0,0,0,0x52ab58c10e9187a79da50f892ea4801aad58cb00,1572352713,1572352713,DAO of the Earth,6726924000000000,1,0,mainnet
0x14f00110956d2f6171afc16baab4c0bac334801f,0,0,0,0x0978800656f7d3c86432c470a747bf494b3fe6a3,1576947132,1576947132,Guild,53210808000000000,1,0,mainnet
0x160042db5365a09c1372ee51de92820891c758f6,0,0,0,0x07a384ef8c99f026b30dd669dc9eb709403c3e48,1577382211,1577382211,Scottish Ethereum Community,13420920000000000,1,0,mainnet
0x161e99f7467f20602c7ff9ff85f22be1ecc41b86,0,6,0,0xfbbe53dc51b815c58a4192f643e72e14fc44fea9,1581672764,1581672764,Creative Collabo DAO,29822081100000000,1,5,mainnet
0x17a09f59574e87db1a0e94af5147129f68ccf3de,0,0,0,0xa112ad9d74eecec50f3230d3245a90182d8fd701,1579322939,1579322939,Minos- test,13420308000000000,1,0,mainnet
0x18923b96e765aeeabb8090e17c15da958a4846d3,0,0,0,0xda4b9ffef4ede85f1b165ab111c15889b5572213,1595706235,1595707162,DaohauseClubTest01,7516800000000000,2,0,mainnet
0x194aaa502839c3d4f7f2225884ae11115fb62d86,0,0,0,0x64abc5b10c77d93be5038e7b4965d2f0d8279127,1589064449,1589064449,wagv,36905352000000000,1,0,mainnet
0x195ab0b062685b8a940e78a0e6b3b2db230c7fb7,0,0,0,0x248995eab7065ef411c6c259c98564b84e8c7a45,1581045752,1581045752,WowDAO,26840328000000000,1,0,mainnet
0x19cf6f42436acdae68cdec522320b18b36bfda60,0,0,0,0x0d97e169bd4f99418cab729ba5a84df44ea44f85,1575300216,1575300216,ambassaDAOrs,33637500000000000,1,0,mainnet
0x1b3d7efb93ec432b0d1d56880c23303979b379e9,0,37,1,0x4f0a1940de411285ad0455a7f40c81b5e0bc8492,1581557955,1581557955,Meta Gamma Delta,1092948135459416574,1,196,mainnet
0x1ba850cb53280d7f9987be283ff462038ec8abe2,0,30,7,0x9ac9c636404c8d46d9eb966d7179983ba5a3941a,1586098042,1586098087,DAOSquare,934973668207405305,2,25,mainnet
0x1bbab7783d2dbe69f636cfa182dbc67e3f6e5093,0,1,0,0x1f2b13e5bfc02f5b931c6b214c761fa6dce6e2c1,1583423766,1583427962,WeedWorksDAO,25713845000000000,2,0,mainnet
0x1c4aa92cd9ba7e6a40d19660f94ee8d23eb56639,0,0,0,0x1dc96f305645b5ac12dda5151eb6704677c7db12,1571667489,1571667489,CanEtxa,6726060000000000,1,0,mainnet
0x1ea84b986ee08b68d37bfe07c7564b84dee40bd6,0,0,0,0x4744cda32be7b3e75b9334001da9ed21789d4c0d,1595455694,1595455757,LexART,9469080000000000,2,0,mainnet
0x1fab0f9902a6a47c685d4aaa231a54e08184f89c,0,1,0,0x0b3038ffa6c6faa1d41238bce5708255fe5be09e,1593700665,1593700837,UMOONDAO,51765004000000000,2,0,mainnet
0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0,130,72,0x512e07a093aaa20ba288392eadf03838c7a4e522,1550131297,1550131297,Moloch DAO,3470590622998943727,1,658,mainnet
0x210aa04057418ee6e571921bd02183430f8292eb,0,0,0,0x6f25865e0cd6aa0eaed6d7117b8bc6c848deed77,1582372570,1582372570,ComunionDAO,10021236000000000,1,0,mainnet
0x22274338be63f4f3e01d51f23fc50be138ee0cae,0,1,0,0x37d4a3fd83cc3e2df7386a3b1107ea0bc21558fb,1581523074,1581523074,test2,36083394250000000,1,0,mainnet
0x23bfa86f33660a5135dac82bf3804c153b1ab72f,0,0,0,0xf6c50d8ed476ad036fddbc1877e4af90f0282295,1573409362,1573409362,Domina Dao,28250661600000000,1,0,mainnet
0x24f13448d8e068f8388aecd4652e184135ac831c,0,0,0,0x66268791b55e1f5fa585d990326519f101407257,1580116269,1580116269,MinterDAO,6710154000000000,1,0,mainnet
0x265989a4a7ce6f025db1618667495aa51c5121e9,0,2,0,0x3f603a18bed7cc5ceefdc83ff1ce0cf5b3764e2e,1591726454,1591733720,AvenueDao,79794350000000000,2,2,mainnet
0x288f70137c4057550f2952468a68d1d223019073,0,1,0,0x0530b049eebbb433de580f6358150574c7fb0346,1581919488,1581919488,Socical money,34713182000000000,1,0,mainnet
0x29f9340ff5c9d8f8b4760cd1429312a68f044e9a,0,0,0,0x1c0aa8ccd568d90d61659f060d1bfb1e6f855a20,1592788812,1592788812,Mystic Ventures,96580230120000000,1,0,mainnet
0x2b0881c43467bb590a7339ff7afe494807f5f914,0,1,0,0xa5c3a513645a9a00cb561fed40438e9dfe0d6a69,1594575027,1594575114,Crypto Twitter Autonomous Zone,36197938000000000,2,0,mainnet
0x2f2f18904ed01112a5d3c51f6f393d893ba7d6a7,0,0,0,0xda93c8286c47990e922406016f7eeddbe41d9702,1576530900,1576530900,DAvidO,21949517700000000,1,0,mainnet
0x2fad8cd84c6d3e668dd56601bbb7ac0fda4f5e68,0,0,0,0xbaf6e57a3940898fd21076b139d4ab231dcbbc5f,1574121720,1574121720,COWDAO,6726060000000000,1,0,mainnet
0x3226afdbe3911ba1ab32c97a3fc75606ed2f2226,0,0,0,0x2958db51a0b4c458d0aa183e8cfb4f2e95cf6e75,1589254285,1589254331,Phoenix DAO,1877940000000000,2,0,mainnet
0x32e173fd9cb2a50bc39d313182bd484729c818b4,0,5,0,0x4b037687c1c5159285a7defad3681f8e123d2478,1603308393,1603308493,DSCVR_DAO,316380575725236220,2,5,mainnet
0x34b43f77d22b98876e702622722755c5d74b6d22,0,0,0,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,1583876114,1583876114,Giveth Test DAO 1,6651567665156700,1,0,mainnet
0x36dc48ae5e9ba9b752ab32589c9dd809a69cedba,0,1,0,0x1c0aa8ccd568d90d61659f060d1bfb1e6f855a20,1592780965,1592780965,Moloch Mystics,95671264500000000,1,0,mainnet
0x375cc4d070482484e6c351b9d2de244b3076bf7d,0,0,0,0x109bb92503c567ac52647d507849aa9429077bf9,1572749313,1572749313,Pixer DAO,11098474200000000,1,0,mainnet
0x3919c6afed517fd3fb193ddb4a1524cd267f0069,0,1,0,0xafa8612aae19ac707ce0b0fc42615bb8690e7cad,1583512661,1583512770,Hegic Distribution DAO (Epoch I),5057913000000000,2,1,mainnet
0x395ed08c20dc119478dc6cf6a16d94b377072379,0,1,0,0xbaf6e57a3940898fd21076b139d4ab231dcbbc5f,1582738904,1582844533,OracleDAO v1,3863570000000000,2,0,mainnet
0x3b1c5ca91ec6ceda5ef3cef8abc275f63ac35232,0,0,0,0xac03bb73b6a9e108530aff4df5077c2b3d481e5a,1571040437,1571040437,RimbleDAO,13452504000000000,1,0,mainnet
0x3bcf65756463c54e15fa26b8f441cdd927b66207,0,0,0,0xb6dacfc9e6443f2546e9285ba4ae6359cdc20727,1576444929,1576444929,test33,26840400000000000,1,0,mainnet
0x3d83d62a11e6e55376a9f9604ff049b493450b85,0,1,0,0xf270fb90b1733edc2054972551f6a818adeb43fc,1583573114,1583573114,NOS DAO,7413211000000000,1,1,mainnet
0x3ee67bc5c3b53c3f6a80540733c7a17e0005747c,0,0,0,0x7ce0448b0fafab6cace981fffa967cf380a2cc33,1592252323,1592252465,TechnoDAO,5068980000000000,2,0,mainnet
0x44b0fc4c6612a550104b074b240652f55d62fb68,0,1,0,0x30db01087febd7b67dc486812b322b4867cb8ca7,1586838166,1586838320,Test Link Marine Army DAO,6464408730005952,2,0,mainnet
0x4570b4faf71e23942b8b9f934b47ccedf7540162,0,267,191,0x8c8b237bea3c23317d08b73d7137e90cafdf68e6,1581730372,1581730372,MetaCartel Ventures,33860384564148887469,2,685,mainnet
0x46c3e0ee080935768a0d97012841213e88b1fd91,0,3,0,0x6f25865e0cd6aa0eaed6d7117b8bc6c848deed77,1581843981,1581843981,ssh,10803189800000000,1,0,mainnet
0x482122333e3af9b969871a66f6c3aa8ea76db31a,0,0,0,0x3839acf1ee7699d1f46b1be840d8ad8317fdf757,1585894957,1585894957,Real Fake DAO,33551130000000000,1,0,mainnet
0x4860317bca9a4fbbb9021f65e6f09a25d6aeaed3,0,0,0,0x148a1e9373ad8d83a8b12592ec90b6f5151b176f,1583928461,1583928461,OïkosDAO,33550680000000000,1,0,mainnet
0x4862376ff04f07922fcee312053ad5ff2d6834b3,0,0,0,0x64219b01c2049d942fc8a7a43c7877f5473903d1,1583329068,1583329068,Test Token,26840688000000000,1,0,mainnet
0x486375801734a9c2a607687ec8f8df5886868f94,0,3,0,0x9ac9c636404c8d46d9eb966d7179983ba5a3941a,1580797794,1580797794,DAOSquare,27328690359578318,1,3,mainnet
0x48c2f0a379f8cc93b1be3775964e242adebfd8dc,0,16,1,0x8db6b632d743aef641146dc943acb64957155388,1579267058,1579267058,DeoraTest,29438259472390900,1,17,mainnet
0x4dc514426e4c273cec292affffe6fe19cb9a4a81,0,0,0,0xf3d9281fa183b74f32b96e1c5244596045f4ede8,1583633139,1583633139,LeskoDao,6710136000000000,1,0,mainnet
0x501c4311350fe29ca477296a40b5c9dbefcb7517,0,1,0,0x5a2c31ca6bcb4e594e4a5555399ecba82ba797f9,1583519890,1583519890,DeFi DAO,9006806000000000,1,0,mainnet
0x513838f426c3ace6c4930ae74617d2c5c584b648,0,1,1,0xb68f52fe2583b5a568e7e57dc98c69d93821f6e4,1585641339,1585641339,TaoDAO,52583581400000000,1,1,mainnet
0x5248ab2b7f0db71161f8fa975c49576a8e38a24f,0,1,0,0x627545ef8b5f9737f86869483cf3df80fb7d0040,1594612099,1594675710,Marklar Marklar,80602248000000000,2,1,mainnet
0x545c32fa2713ae020570742c78ab17a522a794d5,0,0,0,0xf309ed3cf558d5b231df01f171693e11953022ec,1578361445,1578361445,K,6710010000000000,1,0,mainnet
0x54af0987ddead435a6fcb2206a2ba97f38309ab0,0,0,0,0xebf96b95e2d08651856ff82771876338ac289f06,1576703029,1576703029,test,13419732000000000,1,0,mainnet
0x55a62791721be8f8d29e95aa2dffa14f64a7b3e9,0,0,0,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1584228324,1584228369,COLLAB-19,1016514000000000,2,0,mainnet
0x56e0840c1b86886a743cc8fb696bc9d45f867bfc,0,2,1,0xe5e9a001bc309014ebfa5f6583040167c5b8a80e,1579070596,1579070596,Zero Collateral DAO,44954215630000000,1,2,mainnet
0x57b5050b0e6ece2d84d14b9b3578f8df86063f85,0,0,0,0x40bc57c410b9e543e6f4158a44ce53e46968ab05,1593964034,1593964034,Parent v2,214724928000000000,1,0,mainnet
0x5bcaae60f557b456a902b91fa49fed009eb2d0bf,0,0,0,0x6a66744d7d6266a7c7c7176d64ba4375d8b0f94b,1570215872,1570215872,Degeneracy DAO 7200380134,6727788000000000,1,0,mainnet
0x5e344035cc0282cb3c9f883d811c1f3eb311ebd1,0,0,0,0xafa8612aae19ac707ce0b0fc42615bb8690e7cad,1584910790,1584912893,SWEAT DAO,390662000000000,2,0,mainnet
0x5eda5792125e4ad108454e6d607db156f10f7ec3,0,2,0,0x9e9ef58947bdea2c530b470a611e31d5e331c6cc,1602328892,1602328912,OLYMPUS DAO,121909989000000000,2,0,mainnet
0x5f7e55224669c57e3cfc7244eb9eef49183ee70a,0,0,0,0x498bec959165c143837e83399e4c4d5676d256e4,1587152621,1587152621,TestDAO,20494022494144565,1,0,mainnet
0x61cf820d6ac8726a62f1e65376efd81691b51868,0,0,0,0x9563c6f3948d9287c3b3d1313d4996aab5edefc9,1579149712,1579149712,MatrixTest,20130516000000000,1,0,mainnet
0x63e8579d08a0a02dcf1ae5940e3960a27d7374f1,0,4,3,0x67168517c1d0835147e2bd66e40a602e9fb9cbd9,1582904052,1582904113,MontelunaDAOv1.0.0,15266434553246134,2,1,mainnet
0x647d2460d8cb322fc5328afbf9dd402af2d1ba11,0,1,0,0xa3564677fc4907a15c9a7eae1dbc1ae9ac57b8e1,1603806271,1603806439,MusicDAO,70407177000000000,2,0,mainnet
0x6680c3fd10d6449bb0a7617d7bbdc122dd417788,0,7,3,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1583332888,1583427496,Castle DAO,30618408896231971,2,7,mainnet
0x67b67c5b7384d6c1cdad1ed988b49183f4c59740,0,5,12,0x67168517c1d0835147e2bd66e40a602e9fb9cbd9,1582858530,1582858712,OracleDAOv1.0.0,53856056388457688,2,5,mainnet
0x69835ff65724a39f144d1bfa2e8e04aa214d328f,0,0,0,0x9ac9c636404c8d46d9eb966d7179983ba5a3941a,1580793804,1580793804,DAOSquare,16775385000000000,1,0,mainnet
0x6c9b4f1bdddd7704a26a5caf5242e88501dc5f0b,0,10,3,0xd3e9d60e4e4de615124d5239219f32946d10151d,1571436715,1571436715,Marketing DAO,863110739234312018,1,11,mainnet
0x6d3e5416d47478e1bcda74faeb98d16e26d50402,0,0,0,0x8cb1676e4f17c728c1b85d9811811123eedfeb4a,1585503881,1585503881,Help the freelancers,33551760000000000,1,0,mainnet
0x6fac6702e5ab65bf836a5645a567f7e38e56a227,0,0,0,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1588728404,1588728404,Explorers DAO,33403760000000000,1,0,mainnet
0x71bfa532de073440625d63fc8b55ee8c26230ae4,0,1,0,0x9ac9c636404c8d46d9eb966d7179983ba5a3941a,1593844258,1593844431,ART Ethereum,48337122753637696,2,1,mainnet
0x72f7afd4ce96171c30f1a5260cbf7faba32bc3fa,0,0,0,0x99105365d51250c71fbb0d59113a80996b301cbd,1576141717,1576141717,zha DAO,13420236000000000,1,0,mainnet
0x751ce4ba67a135ba9cb8e689dfd29c46859b9249,0,0,0,0xa8c47a6a43e9b211e05eb259a9abdb8472971314,1570568919,1570568919,DAOfest,6726060000000000,1,0,mainnet
0x7ae4bc22d038479c8ad21616450cd5e35d3f03cc,0,4,6,0x48f2bd7513da5bb9f7bfd54ea37c41650fd5f3a3,1592456669,1592456785,Urza,311413942434811863,2,3,mainnet
0x7bd649681fbdce257c115594c4c7d6bc6beea3e2,0,5,0,0xe3d8e58551d240626d50ee26faff2649e1eee3cb,1591290268,1591290268,Democracy Mars,211120880517549957,1,5,mainnet
0x7d58c962356ae66ba91b108751d67ae5d3b022fc,0,55,7,0xdbf14da8949d157b57acb79f6eee62412b210900,1596602565,1596602913,Meta Gamma Delta (v2),4060739703797462709,2,79,mainnet
0x7db1f449e67cc4ab38887a364711feea1b2a8101,0,0,0,0xf3d9281fa183b74f32b96e1c5244596045f4ede8,1573996692,1573996692,NewNormal ,44942320000000000,1,0,mainnet
0x7e0d0e6bbc029d5aa78353327115072db8c19140,0,0,0,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1581852999,1581852999,Demo Day NYC 2020,13361864000000000,1,0,mainnet
0x7e88dfdca361064268f812e777e2c403014d7a47,0,0,0,0x64abc5b10c77d93be5038e7b4965d2f0d8279127,1589065128,1589065330,wagv2,994735800000000,2,0,mainnet
0x7ef1a1f5a6b74d4d32366a416a2e8564225d3f85,0,1,0,0x7285502ed0a0ed25f65941e480bda7114492acf9,1586169668,1586170337,Citizen Fund,5936653696948002,2,0,mainnet
0x803ab462932bdb34d584015afa5bea934a417540,0,0,0,0xd3e9d60e4e4de615124d5239219f32946d10151d,1581450676,1581450676,Rocket LP DAO — DAI Edition,20131110000000000,1,0,mainnet
0x80815f046d055df3e90828e351d382ad15e61cab,0,0,0,0xbaf6e57a3940898fd21076b139d4ab231dcbbc5f,1574189501,1574189501,PTADAO,6725868000000000,1,0,mainnet
0x81699a6bfe9e62e8dbdb6e080a9ca2943f981a22,0,0,0,0xe8d848debb3a3e12aa815b15900c8e020b863f31,1581612341,1581612341,DappHero,34221693600000000,1,0,mainnet
0x840931472dd1a8d925c7cfe972949427c9363876,0,3,0,0xcc6b139279b60f53386dc98d51e5f7aaf8e5ac4d,1587669476,1587669536,beecultists,12970920422541252,2,0,mainnet
0x8a4aab6f20e529f06e43dccb04abf50e37d2a30a,0,2,0,0x30db01087febd7b67dc486812b322b4867cb8ca7,1586899041,1586899127,Are We the Tru tards???,4444567753478445,2,1,mainnet
0x8a6b2d789c00c6b0972320df6e558268fed8a5a1,0,0,0,0xd26a3f686d43f2a62ba9eae2ff77e9f516d945b9,1576271374,1576271374,Zelda Guild,20130516000000000,1,0,mainnet
0x8e0319619aa8be2ee519606b748013c2a7e626e8,0,0,0,0xa8c47a6a43e9b211e05eb259a9abdb8472971314,1570566963,1570566963,DAOfest,6726252000000000,1,0,mainnet
0x8f56682a50becb1df2fb8136954f2062871bc7fc,0,147,27,0xde6ab16a4015c680daab58021815d09ddb57db8e,1588000270,1588000270,The LAO,21813262066287501469,2,445,mainnet
0x906b0b6dee8e4c9a3b36737f643374485397fa18,0,0,0,0xbbbfc46566e5f0302cef913af8c8f423070ce6a1,1579500874,1579500874,DeFiZap DAO,33550950000000000,1,0,mainnet
0x91a0dab8b10fede56f23ab133628ab7f3c65a9b6,0,0,0,0xbaf6e57a3940898fd21076b139d4ab231dcbbc5f,1575594353,1575594353,Cheese Dao 2,13757412462892788,1,0,mainnet
0x934d6b90e3f916a3ad5d080a674a1e953447dda3,0,19,1,0x9ac9c636404c8d46d9eb966d7179983ba5a3941a,1593290423,1593290901,MetaCartel Ventures China,1185834138219735453,2,32,mainnet
0x93c69e4023e4ebaf13c59daae8dc02b69a6f5be7,0,0,0,0x30788ef49874579484c88e89f9d48c27acd2f160,1582627766,1582627766,InSpaceDAO,7981729200000000,1,0,mainnet
0x95213610eeaa4f7fde7d47a216a367b7440b9ddb,0,1,0,0x37d4a3fd83cc3e2df7386a3b1107ea0bc21558fb,1580905751,1580905751,TestDAO,43631543000000000,1,1,mainnet
0x96495743ec55ff35f028c2e61c7d3b3cc2f03a04,0,0,0,0x69ef61afc3aa356e1ac97347119d75cbdabef534,1592111552,1592111552,Tech4Life,127493268000000000,1,0,mainnet
0x9677b254174a50a1bcc1d94b1f28bcd375b09a81,0,0,0,0xbaf6e57a3940898fd21076b139d4ab231dcbbc5f,1582812941,1582843907,OracleDAO - v1,555804000000000,2,0,mainnet
0x96c8c63352d416378040a31ab8a231dd8104da58,0,2,1,0xd3e9d60e4e4de615124d5239219f32946d10151d,1571437358,1571437358,Alex DAO,18512941000000000,1,2,mainnet
0x9a2715be834f8c29b6d5658e69975d9d5c08801a,0,0,0,0x9d31e30003f253563ff108bc60b16fdf2c93abb5,1603021292,1603023471,Sprout,2552771000000000,2,0,mainnet
0xa1c9014ab15a5dd5e0bd987f36ce878bb607d730,0,0,0,0x96974f044201851058c726f64b0baa8a1a4eba4a,1571920059,1571920059,DefiVC,33629820000000000,1,0,mainnet
0xa83bfad0771dcb68f40b0c93db3d2f63757f628c,0,0,0,0x7136fbddd4dffa2369a9283b6e90a040318011ca,1573156143,1573156143,BillDAO,6726060000000000,1,0,mainnet
0xa8fc468da0417f71393523393bd7d57450143a62,0,1,1,0xa7499aa6464c078eeb940da2fc95c6acd010c3cc,1579262916,1579262916,ArbitrageDAO,119066397500000000,1,1,mainnet
0xa9ade79ab198a579772dd5e310ea28643e4a4421,0,29,27,0xd3e9d60e4e4de615124d5239219f32946d10151d,1579215057,1579215057,Rocket Bank LP DAO,335966742651161958,1,39,mainnet
0xab3b0ce252f728d0a43faa37651efaf46bebc32b,0,0,0,0xb68f52fe2583b5a568e7e57dc98c69d93821f6e4,1585538906,1585540149,TaoDAO,187704000000000,2,0,mainnet
